Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,138.649994,138.910004,136.070007,136.350006,133.444717,3316500
2019-04-10,137.160004,138.210007,136.279999,137.529999,134.599579,3310600
2019-04-11,137.589996,139.589996,136.979996,138.869995,135.911011,2762900
2019-04-12,141.000000,141.919998,139.809998,141.199997,138.191360,4383000
2019-04-15,141.669998,142.429993,139.669998,140.250000,137.261627,3030200
2019-04-16,140.559998,142.210007,139.589996,142.029999,139.003677,2672800
2019-04-17,143.000000,144.500000,142.460007,142.740005,139.698563,3469400
2019-04-18,142.800003,144.770004,142.419998,143.360001,141.155823,4504500
2019-04-22,142.949997,143.179993,141.429993,142.380005,140.190887,3637500
2019-04-23,142.000000,143.130005,141.440002,142.029999,139.846252,5930500
2019-04-24,139.750000,140.300003,136.559998,137.729996,135.612366,8694400
2019-04-25,137.050003,137.460007,134.089996,136.130005,134.036987,5094700
2019-04-26,136.559998,139.029999,135.889999,139.029999,136.892380,5119200
2019-04-29,139.500000,140.449997,138.820007,139.020004,136.882538,3374300
2019-04-30,139.990005,140.000000,137.580002,139.419998,137.276382,3862000
2019-05-01,139.580002,139.929993,137.639999,138.149994,136.025909,3652000
2019-05-02,138.520004,138.539993,134.380005,135.169998,133.091736,5405700
2019-05-03,136.119995,139.199997,135.800003,139.059998,136.921921,4154800
2019-05-06,134.779999,137.490005,134.309998,136.759995,134.657272,4866500
2019-05-07,135.199997,136.000000,132.059998,133.669998,131.614807,5622900
2019-05-08,133.020004,134.419998,131.789993,131.949997,129.921234,4140500
2019-05-09,130.220001,131.679993,128.179993,131.199997,129.182770,5906200
2019-05-10,130.529999,131.729996,127.919998,131.339996,129.320618,5240600
2019-05-13,127.510002,127.519997,124.080002,125.300003,123.373489,8580700
2019-05-14,126.500000,128.559998,125.699997,127.470001,125.510124,4019100
2019-05-15,125.910004,127.959999,124.980003,127.300003,125.342743,2875900
2019-05-16,128.429993,128.529999,126.419998,126.610001,124.663345,4316600
2019-05-17,124.379997,125.529999,122.320000,122.760002,120.872543,6122600
2019-05-20,121.559998,123.029999,121.309998,122.430000,120.547615,6312500
2019-05-21,123.330002,125.070000,122.720001,124.949997,123.028870,5492900
2019-05-22,124.250000,125.440002,123.519997,123.559998,121.660240,4620400
2019-05-23,122.099998,123.760002,121.410004,122.260002,120.380234,4964900
2019-05-24,123.519997,124.080002,122.209999,122.900002,121.010391,3802500
2019-05-28,122.900002,123.459999,121.510002,121.589996,119.720520,4889400
2019-05-29,120.500000,122.830002,120.260002,121.480003,119.612221,5330000
2019-05-30,121.610001,122.680000,121.279999,121.839996,119.966682,2878300
2019-05-31,119.790001,120.750000,118.739998,119.809998,117.967896,4711500
2019-06-03,119.910004,121.690002,119.760002,120.650002,118.794983,4161800
2019-06-04,121.809998,122.769997,120.750000,122.080002,120.202995,4060400
2019-06-05,123.400002,123.639999,121.959999,123.120003,121.227005,3598400
2019-06-06,123.099998,123.949997,122.230003,123.389999,121.492859,3295700
2019-06-07,124.379997,125.629997,124.080002,124.459999,122.546402,2547500
2019-06-10,125.470001,127.279999,125.239998,125.739998,123.806725,3705000
2019-06-11,129.000000,129.600006,126.959999,127.279999,125.323044,4516200
2019-06-12,126.750000,127.519997,126.080002,127.099998,125.145813,3034600
2019-06-13,127.349998,128.399994,126.760002,127.169998,125.214737,3495200
2019-06-14,126.610001,127.650002,125.500000,127.230003,125.273819,2530100
2019-06-17,127.209999,128.229996,126.680000,127.320000,125.362434,2607900
2019-06-18,128.399994,131.350006,128.210007,130.330002,128.326157,4756100
2019-06-19,130.320007,131.539993,129.869995,130.610001,128.601852,3847200
2019-06-20,132.899994,133.800003,131.509995,133.630005,131.575424,3803600
2019-06-21,133.350006,135.250000,132.550003,133.889999,131.831421,5742500
2019-06-24,133.639999,134.949997,133.550003,134.369995,132.304031,3197700
2019-06-25,134.580002,134.910004,132.630005,133.710007,131.654190,3751800
2019-06-26,134.259995,135.649994,134.179993,135.149994,133.072037,3343700
2019-06-27,135.699997,136.009995,133.970001,135.500000,133.416672,3594400
2019-06-28,136.000000,137.270004,136.000000,136.289993,134.194519,10469400
2019-07-01,139.300003,140.169998,134.970001,136.600006,134.499756,4834800
2019-07-02,136.600006,136.990005,135.070007,135.850006,133.761292,3204900
2019-07-03,136.440002,136.479996,134.330002,135.589996,133.505280,2538600
2019-07-05,134.429993,135.589996,133.220001,135.490005,133.406830,3071800
2019-07-08,135.149994,136.130005,134.429993,134.839996,132.766800,2742100
2019-07-09,134.110001,134.440002,133.350006,134.289993,132.225250,2618700
2019-07-10,134.729996,135.490005,132.550003,132.639999,130.600632,3933300
2019-07-11,133.199997,134.009995,132.589996,133.960007,131.900345,3164200
2019-07-12,134.710007,138.380005,134.600006,138.360001,136.232697,4149800
2019-07-15,138.380005,139.990005,138.259995,139.639999,137.493011,4498700
2019-07-16,139.410004,140.619995,138.160004,139.089996,136.951462,4051600
2019-07-17,138.199997,138.509995,135.729996,135.729996,133.643127,3750200
2019-07-18,134.869995,135.929993,134.039993,134.889999,132.816040,3548200
2019-07-19,134.220001,137.050003,134.220001,136.229996,135.167557,4837100
2019-07-22,136.369995,136.660004,134.600006,135.240005,134.185287,3267800
2019-07-23,135.929993,138.229996,135.529999,138.100006,137.022980,4122200
2019-07-24,130.979996,134.309998,128.449997,131.910004,130.881256,12664900
2019-07-25,131.080002,134.899994,131.009995,134.710007,133.659409,4823200
2019-07-26,134.449997,134.729996,132.630005,132.919998,131.883362,4238000
2019-07-29,133.490005,134.649994,132.850006,134.460007,133.411362,2715600
2019-07-30,133.320007,133.570007,131.490005,132.949997,131.913132,3257200
2019-07-31,132.899994,134.369995,131.009995,131.669998,130.643112,4322000
2019-08-01,131.639999,133.190002,126.419998,126.790001,125.801178,5530100
2019-08-02,126.550003,126.800003,123.500000,124.540001,123.568726,5968600
2019-08-05,122.110001,122.809998,120.330002,121.650002,120.701263,5482500
2019-08-06,122.779999,123.650002,120.639999,122.080002,121.127914,3713900
2019-08-07,120.000000,121.199997,118.650002,120.779999,119.838043,5048700
2019-08-08,121.000000,122.099998,120.370003,122.019997,121.068375,3734800
2019-08-09,121.510002,121.699997,118.809998,119.379997,118.448967,3805600
2019-08-12,118.949997,119.029999,116.070000,116.720001,115.809715,4321500
2019-08-13,116.940002,122.000000,116.790001,119.010002,118.081856,4331900
2019-08-14,116.580002,116.900002,115.040001,115.209999,114.311485,5543100
2019-08-15,115.080002,115.599998,113.970001,115.250000,114.351173,4171900
2019-08-16,116.250000,117.870003,115.919998,116.430000,115.521973,3551900
2019-08-19,118.220001,118.489998,116.709999,117.360001,116.444717,2630900
2019-08-20,117.589996,117.790001,116.470001,116.669998,115.760101,2402000
2019-08-21,118.000000,119.320000,117.540001,117.680000,116.762222,2783000
2019-08-22,118.330002,118.940002,117.220001,117.889999,116.970589,2118200
2019-08-23,116.250000,116.900002,113.320000,114.059998,113.170456,6102000
2019-08-26,115.059998,115.669998,113.839996,114.419998,113.527649,5200400
2019-08-27,115.160004,115.459999,113.150002,113.379997,112.495758,3160700
2019-08-28,112.860001,114.949997,111.750000,114.860001,113.964218,3187900
2019-08-29,116.620003,118.129997,116.489998,117.769997,116.851517,3442900
2019-08-30,119.019997,119.589996,118.449997,119.000000,118.071930,2912000
2019-09-03,117.900002,117.900002,115.400002,117.029999,116.117294,3780600
2019-09-04,118.419998,119.239998,118.260002,119.099998,118.171150,3688400
2019-09-05,120.500000,124.239998,120.500000,122.989998,122.030807,5355100
2019-09-06,123.709999,124.339996,122.459999,122.699997,121.743073,3315700
2019-09-09,123.389999,127.389999,123.199997,127.250000,126.257591,4433300
2019-09-10,127.260002,130.289993,127.220001,130.289993,129.273880,8479700
2019-09-11,130.850006,133.190002,129.470001,133.089996,132.052032,7592600
2019-09-12,132.000000,132.690002,130.070007,131.750000,130.722488,5594600
2019-09-13,132.800003,133.990005,131.130005,133.779999,132.736664,3704900
2019-09-16,132.990005,133.800003,131.990005,133.149994,132.111572,2876500
2019-09-17,132.589996,132.759995,131.190002,132.169998,131.139221,2888900
2019-09-18,131.630005,132.220001,129.720001,131.070007,130.047806,3005700
2019-09-19,131.470001,132.029999,129.869995,130.119995,129.105194,2725700
2019-09-20,130.009995,130.990005,127.870003,128.160004,127.160492,6412300
2019-09-23,127.339996,128.880005,126.339996,128.419998,127.418465,2723500
2019-09-24,128.740005,129.000000,125.570000,125.989998,125.007416,3370700
2019-09-25,125.849998,126.820000,125.019997,126.610001,125.622581,2354100
2019-09-26,126.790001,126.919998,125.650002,126.389999,125.404297,2227400
2019-09-27,127.000000,127.379997,125.660004,126.589996,125.602730,2214300
2019-09-30,126.339996,127.099998,125.879997,126.309998,125.324921,2795300
2019-10-01,127.400002,128.500000,122.300003,122.370003,121.415649,3718200
2019-10-02,121.150002,121.849998,119.339996,119.959999,119.024445,4255800
2019-10-03,119.339996,120.059998,117.250000,120.040001,119.103821,3110200
2019-10-04,119.720001,121.150002,119.349998,121.040001,120.096024,2442300
2019-10-07,120.849998,121.699997,119.750000,120.250000,119.312180,2334500
2019-10-08,118.790001,119.199997,117.690002,117.970001,117.049965,3530000
2019-10-09,119.489998,120.059998,118.000000,119.440002,118.508499,2557300
2019-10-10,120.040001,123.029999,119.760002,122.690002,121.733154,3242900
2019-10-11,125.610001,130.380005,125.400002,128.399994,127.398613,6747800
2019-10-14,126.809998,128.559998,126.010002,128.380005,127.378784,2851500
2019-10-15,127.989998,131.679993,127.650002,131.029999,130.008102,3289000
2019-10-16,131.000000,132.809998,130.110001,130.190002,129.174667,3038300
2019-10-17,130.970001,132.860001,130.179993,132.070007,131.040009,3418300
2019-10-18,130.149994,132.029999,129.990005,130.710007,130.710007,4329200
2019-10-21,131.949997,133.449997,131.500000,132.229996,132.229996,4225200
2019-10-22,132.589996,134.259995,130.940002,133.690002,133.690002,4681600
2019-10-23,134.229996,135.990005,130.699997,135.339996,135.339996,11295900
2019-10-24,135.089996,135.289993,132.380005,133.850006,133.850006,3916200
2019-10-25,135.000000,139.979996,134.850006,139.729996,139.729996,8315900
2019-10-28,139.970001,141.630005,138.869995,140.059998,140.059998,6173800
2019-10-29,139.380005,141.449997,138.770004,141.330002,141.330002,4426800
2019-10-30,141.000000,141.000000,139.610001,140.339996,140.339996,3947900
2019-10-31,139.369995,140.339996,136.389999,137.800003,137.800003,403750000
2019-11-01,139.369995,144.610001,139.229996,144.490005,144.490005,6218800
